year,mmsi,fishing_hours_mpa_1,fishing_hours_mpa_2,fishing_hours_mpa_3,fishing_hours_mpa_4,fishing_hours_mpa_5,fishing_hours_mpa_6,fishing_hours_mpa_7,fishing_hours_mpa_8,fishing_hours_mpa_10,fishing_hours_mpa_11,fishing_hours_mpa_12,fishing_hours_mpa_13,fishing_hours_mpa_14
2016,701000558,0,0,0,0,0,0,0,0,22.287916666666668,47.653194444444445,27.109583333333333,0,0
2016,701000562,0,0,0,0,0,0,0,0,21.7775,181.5751388888889,48.93263888888889,0,0
2016,701000571,0,0,21.314583333333335,99.63555555555556,0,0,0,0,38.04513888888889,8.807638888888889,1.0752777777777778,0,0
2016,701000577,6.324027777777778,6.337916666666667,966.5951388888889,2879.264583333333,0,0,0,0,0,0,0,0,0
2016,701000578,0,0,189.60541666666666,2.7531944444444445,0,0,0,0,0,0,0,0,0
2016,701000583,0,0,158.77527777777777,2.9947222222222223,0,0,0,0,0,0,0,0,0
2016,701000584,0,0,0,0,0,0,0,0,22.780694444444443,0,0,0,0
2016,701000587,0,0,0,0,0,0,0,0,102.16944444444444,252.84444444444443,115.91222222222223,0,2.48625
2016,701000588,0,0,0,0,0,0,0,0,133.61305555555555,160.16055555555556,45.37986111111111,0,0
2016,701000591,0,0,332.53513888888887,0,0,0,0,0,0,0,0,0,0
2016,701000596,0,0,122.80819444444444,87.03416666666666,0,0,0,0,0,0,0,0,0
2016,701000597,0,0,166.00986111111112,325.4840277777778,0,0,0,0,0,0,0,0,0
2016,701000607,0,0,0,0,0,0,0,0,70.02263888888889,231.4727777777778,94.55611111111111,0,0
2016,701000612,0,0,0,0,0,0,0,0,151.3988888888889,471.0763888888889,249.83583333333334,0,0
2016,701000615,0,0,0,0,0,0,0,0,81.14416666666666,20.358055555555556,12.37111111111111,0,0
2016,701000617,0,0,6.8684722222222225,0,0,0,0,0,0,0,0,0,0
2016,701000619,0,0,0,0,0,0,0,0,230.64166666666665,174.35819444444445,71.95263888888888,0,0
2016,701000620,0,0,1491.7301388888889,1076.3877777777777,0,0,0,0,0,0,0,0,0
2016,701000623,0,0,42.919444444444444,0,0,0,0,0,0,0,0,0,0
2016,701000626,0,0,0,0,0,0,0,0,120.35222222222222,258.9411111111111,95.45333333333333,0,0
2016,701000627,0,0,0,0,0,2716.5113888888886,32.51013888888889,88.30791666666667,0,0,0,0,0
2016,701000628,0,0,71.24305555555556,0,0,0,0,0,0,0,0,0,0
2016,701000631,0,0,160.52402777777777,12.160416666666666,0,0,0,0,0,0,0,0,0
2016,701000632,0,0,167.29902777777778,42.044444444444444,0,0,0,0,0,0,0,0,0
2016,701000636,0,0,271.7034722222222,1.8156944444444445,0,0,0,0,0,0,0,0,0
2016,701000639,0,0,0,0,0,0,0,0,217.25722222222223,544.5273611111111,200.46125,0,5.383333333333333
2016,701000642,0,0,0,0,0,0,0,0,40.15972222222222,98.28208333333333,39.08777777777778,0,4.722222222222222
2016,701000645,0,0,0,0,0,0,0,0,98.61083333333333,124.80236111111111,51.791805555555555,3.92375,0
2016,701000646,0,0,0,0,0,0,0,0,58.9075,135.05,25.04722222222222,0,0
2016,701000649,0,0,0,0,0,0,0,0,110.68569444444445,267.43333333333334,100.88444444444444,0,0
2016,701000651,0,0,0,0,0,0,0,0,19.84027777777778,103.34611111111111,45.22638888888889,0,0
2016,701000652,0,0,0,0,0,0,0,0,162.09986111111112,247.4175,85.14791666666667,0,0
2016,701000658,0,0,0,0,0,0,0,0,174.37583333333333,384.19944444444445,226.54652777777778,0,0
2016,701000660,0,0,0,0,0,0,0,0,168.4986111111111,39.18486111111111,21.58138888888889,0,0
2016,701000662,0,0,0,0,0,0,0,0,54.45916666666667,279.1948611111111,130.50194444444443,0,0
2016,701000663,0,0,242.9886111111111,193.89402777777778,0,0,0,0,0,0,0,0,0
2016,701000666,0,0,0,0,0,0,0,0,62.5475,105.21722222222222,30.961666666666666,3.245694444444444,0
2016,701000668,0,0,0,0,0,0,0,0,167.53,137.86097222222222,24.243333333333332,0,0
2016,701000672,0,0,327.1793055555556,66.69777777777777,0,0,0,0,0,0,0,0,0
2016,701000674,0,0,398.6725,0,0,0,0,0,0,0,0,0,0
2016,701000675,0,0,118.28597222222223,46.97375,0,0,0,0,0,0,0,0,0
2016,701000677,0,0,417.1898611111111,57.856249999999996,0,0,0,0,0,0,0,0,0
2016,701000680,0,0,645.2804166666667,65.28444444444445,0,0,0,0,0,0,0,0,0
2016,701000681,0,0,589.3234722222222,29.614722222222223,0,0,0,0,0,0,0,0,0
2016,701000686,0,0,0,0,0,0,0,0,89.10305555555556,207.27680555555557,109.60166666666667,0,1.6040277777777776
2016,701000687,0,0,0,0,0,0,0,0,3.987222222222222,79.93458333333334,32.84625,0,0
2016,701000691,0,0,480.02125,90.13111111111111,0,0,0,0,0,0,0,0,0
2016,701000696,0,0,0,0,0,0,0,0,129.40333333333334,231.67541666666668,125.58902777777777,0,0
2016,701000698,0,0,0,0,0,0,0,0,62.56527777777778,2.3806944444444444,0,0,0
2016,701000708,0,0,0,0,0,0,0,0,15.999027777777778,92.56236111111112,48.822916666666664,0,0
2016,701000713,0,81.25125,155.16930555555555,318.2294444444444,0,4.982083333333334,0,457.4481944444444,0,0,0,0,0
2016,701000717,4.584722222222222,24.284027777777776,428.8702777777778,4.7175,0,0,0,0,0,0,0,0,0
2016,701000720,0,0,0,0,0,0,0,0,14.717916666666667,73.48513888888888,23.330833333333334,0,0
2016,701000725,0,0,0,0,0,0,0,0,0,0,0,0,211.26069444444445
2016,701000728,0,0,6.660833333333334,0,0,0,0,0,0,36.32513888888889,0,84.17833333333334,0
2016,701000729,0,0,0,0,0,0,0,0,104.46611111111112,194.38666666666666,74.98180555555555,0,0
2016,701000731,0,0,0,0,0,0,0,0,56.647083333333335,46.664722222222224,19.134027777777778,0,0
2016,701000732,0,0,581.4948611111112,2.604305555555556,0,0,0,0,0,0,0,0,0
2016,701000735,0.34444444444444444,0.34444444444444444,1219.0372222222222,6.114027777777777,0,0,0,0,0,0,0,0,0
2016,701000742,0,0,0,0,0,0,0,0,137.18013888888888,304.7680555555556,188.6327777777778,0,0
2016,701000745,0,0,0,0,0,0,0,0,45.24194444444444,40.916666666666664,19.793333333333333,0,0
2016,701000753,0,0,0,0,0,0,0,0,159.6651388888889,27.514583333333334,27.514583333333334,0,0
2016,701000755,0,0,104.19333333333333,22.711944444444445,0,0,0,0,0,0,0,0,0
2016,701000756,0,0,264.5913888888889,1.3484722222222223,0,0,0,0,0,0,0,0,0
2016,701000764,0,0,0,0,0,0,0,0,272.0229166666667,343.52319444444447,115.20194444444445,0,0
2016,701000765,0,0,154.49694444444444,0,0,0,0,0,0,0,0,0,0
2016,701000768,0,0,309.21986111111113,24.439166666666665,0,0,0,0,0,0,0,0,0
2016,701000772,0,0,0,0,0,0,0,0,141.57069444444446,175.62569444444443,91.81958333333333,0,0
2016,701000800,0,0,0,0,0,0,0,0,156.48347222222222,421.0436111111111,204.7615277777778,0,0
2016,701000803,0,0,0,0,0,0,0,0,25.451805555555556,16.107499999999998,2.548888888888889,0,0
2016,701000805,0,0,0,0,0,0,0,0,105.03152777777778,98.98791666666666,51.02013888888889,0,0
2016,701000814,0,0,0,0,0,0,0,0,91.7575,61.50791666666667,16.00125,0,0
2016,701000816,0,0,0,0,0,0,0,0,139.04236111111112,22.48125,0.7927777777777778,0,0
2016,701000819,0,0,0,0,0,0,0,0,70.45555555555556,45.62652777777778,8.65375,0,0
2016,701000820,0,0,158.14625,157.20875,0,0,0,0,44.80694444444445,24.27263888888889,4.604305555555555,0,0
2016,701000822,0,0,0,0,0,0,0,0,62.009861111111114,142.03166666666667,85.90319444444445,0,0
2016,701000830,0,0,0,0,0,0,0,0,134.36541666666668,79.2311111111111,40.65375,0,0
2016,701000831,0,0,0,0,0,0,0,0,78.17152777777778,52.44958333333334,6.764583333333333,0,0
2016,701000834,0,0,142.85472222222222,0.46972222222222215,0,0,0,0,0,0,0,0,0
2016,701000835,0,0,86.80097222222223,19.21736111111111,0,0,0,0,45.44388888888889,31.2225,6.480555555555555,0,0
2016,701000837,0,0,110.99958333333333,11.195833333333333,0,0,0,0,0,0,0,34.920972222222225,73.99805555555555
2016,701000840,0,0,0,0,0,0,0,0,114.11541666666666,83.61166666666666,15.97625,0,0
2016,701000849,0,0,234.34291666666667,0.04583333333333334,0,0,0,0,0,0,0,0,0
2016,701000852,0,0,344.9404166666667,44.42458333333333,0,0,0,0,0,0,0,0,0
2016,701000856,0,0,0,0,0,0,0,0,174.19444444444446,146.24263888888888,62.2525,0,0
2016,701000857,0,0,113.33041666666666,9.48611111111111,0,0,0,0,0,0,0,0,0
2016,701000865,0,0,0,0,0,0,0,0,50.50666666666667,324.1715277777778,128.21916666666667,0,0
2016,701000867,0,0,121.80111111111111,46.176944444444445,0,0,0,0,0,0,0,0,0
2016,701000869,0,0,6.4174999999999995,0,0,0,0,0,78.72625,29.34472222222222,10.628055555555555,0,0
2016,701000870,0,0,28.341527777777777,0,0,0,0,0,0,0,0,0,0
2016,701000875,0,0,283.6122222222222,25.44763888888889,0,0,0,0,0,0,0,0,0
2016,701000876,0,0,172.08708333333334,0,0,0,0,0,0,0,0,0,0
2016,701000882,0,0,0,0,0,0,0,0,156.55,135.9886111111111,89.59263888888889,0,0
2016,701000895,0,0,0,0,0,0,0,0,245.8838888888889,289.51694444444445,155.2098611111111,0,0.4947222222222222
2016,701000899,0,0,0,0,0,0,0,0,217.83125,73.41680555555556,22.315694444444446,0,0
2016,701000901,0,0,10.962222222222222,2.862777777777778,0,0,0,0,0,0,0,0,0
2016,701000902,0,0,58.197916666666664,0.801111111111111,0,0,0,0,0,182.90444444444444,124.6348611111111,0,0
2016,701000907,0,0,569.9880555555555,72.32333333333334,0,0,0,0,0,0,0,0,0
2016,701000916,0,0,0,0,0,0,0,0,98.59430555555555,127.17361111111111,45.500416666666666,0,0
2016,701000919,0,0,0,0,0,0,0,0,69.51611111111112,67.45513888888888,9.794583333333334,0,0
2016,701000924,0,0,0,0,0,0,0,0,109.46083333333334,31.71638888888889,9.894166666666667,0,0
2016,701000927,0,0,28.574583333333333,0,0,0,0,0,0,0,0,0,0
2016,701000932,0,0,0,0,0,0,0,0,185.2813888888889,296.15236111111113,145.6963888888889,0,0
2016,701000938,0,0,0,0,0,0,0,0,87.06138888888889,42.583194444444445,23.537222222222223,0,0
2016,701000940,0,0,369.7266666666667,154.28,0,0,0,0,0,0,0,0,0
2016,701000941,0,0,0,0,0,0,0,0,214.20569444444445,302.16847222222225,131.29319444444445,0,4.495277777777778
2016,701000945,0,0,302.92569444444445,155.59958333333333,0,0,0,0,0,0,0,0,0
2016,701000947,0,0,0,0,0,0,0,0,586.33,0,0,0,0
2016,701000948,0,0,193.9897222222222,28.890138888888888,0,0,0,0,0,0,0,0,0
2016,701000949,0,0,0,0,0,0,0,0,26.739583333333332,280.09486111111113,107.84180555555555,0,0
2016,701000959,0,0,75.32319444444444,10.305416666666668,0,0,0,0,0,0,0,0,0
2016,701000960,0,0,0,0,0,0,0,0,165.42805555555555,334.98,181.06666666666666,0,0
2016,701000962,0,0,357.14,102.06541666666666,0,0,0,0,0,0,0,0,0
2016,701006003,0,0,0,0,0,0,0,0,254.23569444444445,227.76763888888888,71.34611111111111,0,4.479305555555555
2016,701006005,0,0,0,0,0,0,0,0,54.89597222222222,165.99666666666667,47.82958333333333,0,0
2016,701006007,0,0,0,0,0,0,0,0,91.01097222222222,28.943055555555556,1.8002777777777776,0,0
2016,701006020,0,0,93.06958333333333,3.131388888888889,0,0,0,0,0,6.7363888888888885,0,13.831944444444444,0
2016,701006026,0,0,181.2301388888889,33.565694444444446,0,0,0,0,0,0.3368055555555556,0,2.835277777777778,7.689305555555555
2016,701006034,0,0,0,0,0,0,0,0,40.53652777777778,197.59333333333333,70.64138888888888,0,0
2016,701006037,0,0,333.3713888888889,0.5255555555555556,0,0,0,0,0,4.657777777777778,4.657777777777778,0,0
2016,701006038,0,0,85.36472222222223,0,0,0,0,0,0,0,0,0,0
2016,701006040,0,0,263.7706944444444,0,0,0,0,0,0,0,0,0,0
2016,701006042,0,0,19.827222222222222,0,0,0,0,0,0,0,0,0,0
2016,701006043,5.095555555555555,6.711111111111111,904.6643055555555,0,0,0,0,0,0,0,0,0,0
2016,701006044,1.2844444444444445,1.2844444444444445,290.56569444444443,1.0066666666666668,0,0.8987499999999999,0,0,0,0,0,0,0
2016,701006046,0,0,1077.611388888889,31.580277777777777,0,0,0,0,0,0,0,0,0
2016,701006049,0,0,0,0,0,0,0,0,75.31875,3.7212500000000004,3.7212500000000004,0,0
2016,701006055,0,0,0,0,0,0,0,0,83.77402777777777,23.98236111111111,9.0475,0,0
2016,701006056,0,0,264.99861111111113,171.7626388888889,0,0,0,0,0,0,0,0,0
2016,701006058,0,0,0,0,0,0,0,0,121.73375,239.10555555555555,133.085,0,0
2016,701006059,0,0,0,0,0,0,0,0,205.10861111111112,52.68361111111111,0,0,0
2016,701006060,0,0,0,0,0,0,0,0,192.03694444444446,173.8461111111111,117.49,0,0
2016,701006061,0.29875,0.29875,253.69222222222223,6.663194444444445,0,0,0,0,0,0,0,0,0
2016,701006063,0,0,91.91,0,0,0,0,0,0,0,0,0,0
2016,701006068,0,0,116.77083333333333,2.1622222222222223,0,0,0,0,178.4351388888889,14.670555555555556,1.5831944444444443,0,0
2016,701006069,0,0,316.5211111111111,132.84083333333334,0,0,0,0,0,0,0,4.112222222222222,0.6866666666666666
2016,701006071,0,0,0,0,0,0,0,0,112.25222222222223,147.6136111111111,35.58277777777778,0,0
2016,701006073,0,0,687.1290277777778,14.516111111111112,0,0,0,0,0,0,0,0,0
2016,701006074,0,0,0,0,0,0,0,0,23.349166666666665,190.26597222222222,72.51986111111111,0,0
2016,701006080,0,0,0,0,0,0,0,0,194.09680555555556,101.10833333333333,49.964166666666664,0,0
2016,701006083,0,0,0,0,0,0,0,0,168.72569444444446,199.79569444444445,93.3398611111111,0,0
2016,701006084,0,0,0,0,0,0,0,0,108.61805555555556,199.4451388888889,107.49472222222222,0,0
2016,701006085,0,0,447.71958333333333,63.38430555555556,0,0,0,0,0,0,0,0,0
2016,701006086,0,0,0,0,0,0,0,0,148.53055555555557,298.9245833333333,189.48722222222221,0,0
2016,701006094,0,0,0,0,0,0,0,0,179.66180555555556,275.2623611111111,169.37152777777777,2.736944444444444,0
2016,701006119,0,0,139.48638888888888,41.69305555555555,0,0,0,0,0,0,0,0,0
2016,701006131,0,0,195.52527777777777,51.50875,0,0,0,0,0,2.635972222222222,2.635972222222222,0,0
2016,701006132,0,0,165.38833333333332,40.940416666666664,0,0,0,0,0,0,0,0,0
2016,701006133,0,0,13.143333333333333,26.737222222222222,0,0,0,0,0,0,0,0,0
2016,701006135,0,0,302.0826388888889,140.84125,0,0,0,0,0,0,0,0,0
2016,701006138,0,0,290.5315277777778,140.75597222222223,0,0,0,0,0,0,0,0,0
2016,701006139,0,0,161.82361111111112,63.12111111111111,0,0,0,0,0,0,0,0,0
2016,701006140,0,0,351.9454166666667,42.39125,0,0,0,0,0,0,0,0,0
2016,701006143,0,0,359.9036111111111,34.73180555555555,0,0,0,0,0,0,0,0,0
2016,701006144,0,0,314.6073611111111,58.370694444444446,0,0,0,0,0,0,0,0,0
2016,701006145,0,0,395.62319444444444,111.55916666666667,0,0,0,0,0,19.777083333333334,12.25527777777778,0,0
2016,701006147,0,0,221.1186111111111,135.14013888888888,0,0,0,0,0,0,0,0,0
2016,701006149,0,0,231.3475,207.53180555555556,0,0,0,0,0,0,0,0,0
2016,701006168,0,0,604.8188888888889,7.049861111111111,0,0,0,0,0,0,0,0,0
2016,701006182,0,0,9.469861111111111,0,25.948888888888888,304.84208333333333,1.9805555555555556,472.8961111111111,0,0,0,0,0
2016,701006183,0,0,141.63875,79.56777777777778,0,0,0,0,0,9.572222222222223,0,0,0
2016,701006204,0,0,0,0,0,0,0,0,103.76958333333333,71.12138888888889,24.314305555555556,0,0
2016,701006215,0,0,0,0,0,0,0,0,95.74972222222222,0,0,0,0
2016,701006341,0,0,134.47208333333333,1.16375,0,0,0,0,0,0,0,10.238194444444444,0
2016,701006377,0,0,0,0,0,0,0,0,37.333888888888886,357.9822222222222,113.09541666666667,0,0
2016,701006405,0,0,0,0,0,0,0,0,39.799166666666665,67.36805555555556,38.86625,0,0
2016,701006427,0,0,0,0,0,0,0,0,243.8088888888889,0,0,0,0
2016,701006445,0,0,2.468611111111111,0,0,0,0,0,0,0,0,0,0
2016,701006450,0,0,0,0,0,0,0,0,28.906388888888888,0,0,0,0
2016,701006468,0,0,0,0,0,0,0,0,170.78458333333333,278.12930555555556,145.51791666666668,0,10.891527777777778
2016,701006471,0,0,0,0,0,0,0,0,107.42180555555555,252.4611111111111,101.98222222222222,0,0
2016,701006568,0,0,285.38875,0,0,0,0,0,0,0,0,0,0
2016,701006582,0,0,0,0,0,0,0,0,164.10666666666668,101.10166666666667,60.72569444444444,0,0
2016,701006605,22.738611111111112,22.738611111111112,1930.624722222222,3124.103611111111,0,0,0,0,1.7095833333333332,4.235694444444444,0.1398611111111111,0,0
2016,701006614,0,0,40.57861111111111,1.8040277777777778,0,0,0,0,0,0,0,0,0
2016,701006615,0,0,523.1104166666667,22.042083333333334,0,0,0,0,0,0,0,0,0
2016,701006637,0,0,0,0,0,0,0,0,208.74541666666667,0,0,0,0
2016,701006640,0,0,0,0,0,0,0,0,0,0,0,0,49.05972222222222
2016,701006698,0,0,0,0,0,0,0,0,89.06125,137.3813888888889,88.81972222222223,0,0
2016,701007011,0,0,0,0,0,0,0,0,134.46444444444444,29.223055555555554,13.219722222222222,0,0
2016,701007014,0,0,12.021805555555556,0,0,0,0,0,0,0,0,0,0
2016,701007022,0,0,0,0,0,0,0,0,253.79666666666668,106.75444444444445,38.273472222222225,0,0
2016,701007026,0,0,283.87666666666667,241.87555555555556,0,0,0,0,0,0,0,0,0
2016,701007028,0,0,0,0,0,0,0,0,0,0,0,0,1.41375
2016,701007029,0,0,0,0,0,0,0,0,105.5573611111111,0,0,0,0
2016,701007036,0,0,49.36555555555555,0,0,0,0,0,0,10.30375,10.30375,0,0
2016,701007038,0,0,0,0,0,0,0,0,118.2525,39.55736111111111,14.028611111111113,0,0
2016,701007039,0,0,0,0,0,0,0,0,191.35902777777778,237.92513888888888,105.70736111111111,0,0
2016,701007040,0,0,240.0313888888889,0,0,0,0,0,0,3.37875,3.37875,0,0
2016,701007044,0,0,0,0,0,0,0,0,172.7927777777778,299.04319444444445,181.01722222222222,0,0
2016,701015000,0,0,98.35722222222222,0,0,0,0,0,0,19.627777777777776,0,0,5.52375
2016,701019000,0,0,0,0,0,0,0,0,27.594583333333333,21.257361111111113,1.4709722222222221,0,0
2016,701023000,0.04875,0.04875,663.7516666666667,0,0,0,0,0,0,0,0,0,0
2016,701024000,0,0,624.6169444444445,1.6648611111111111,0,0,0,0,0,0,0,0,0
2016,701027000,0,0,0,0,0,268.1563888888889,0,88.615,0,0,0,0,0
2016,701031000,1.9531944444444445,9.730555555555556,442.66180555555553,0,0,0,0,0,0,0,0,0,0
2016,701037000,7.213333333333333,7.876388888888888,768.1738888888889,2.3897222222222223,0,0,0,0,0,0,0,0,0
2016,701038000,0,0,12.119027777777779,4.613472222222223,0,0,0,0,0,0,0,0,0
2016,701041000,0,0,0,0,0,0,0,0,106.18819444444445,146.57833333333332,77.08361111111111,0,0
2016,701042000,0,0,321.22027777777777,5.983194444444444,0,0,0,0,0,0,0,0,0
2016,701045000,0,22.204444444444444,354.1956944444444,0,0,0,0,0,0,0,0,0,0
2016,701054000,0,0,0,0,0,0,0,0,0,0,0,73.16694444444445,1.1584722222222223
2016,701056000,0,0,7.476111111111111,17.764027777777777,0,0,0,0,87.79,32.05416666666667,19.199027777777776,0,0
2016,701066000,0,0,0,0,0,0,0,0,210.49666666666667,317.9872222222222,254.31680555555556,0,0
2016,701068000,0,0,0,0,5.5975,737.1631944444445,20.86986111111111,41.05277777777778,0,0,0,0,0
2016,701070000,0,0,131.17472222222221,0,0,0,0,0,197.51472222222222,61.045833333333334,32.93861111111111,0,0
2016,701076000,0,0,2.2444444444444445,0,0,0,0,0,27.365833333333335,12.999305555555555,0,12.467916666666667,0
2016,701079000,0,0,0,0,0,0,0,0,122.72458333333333,413.25166666666667,206.90333333333334,0,0
2016,701094000,0,0,15.958194444444445,0.7998611111111111,0,28.0025,0,0,70.81305555555555,105.79472222222222,48.14263888888889,0,0
2016,701096000,0,0,0,0,0,0,0,0,58.44916666666666,238.725,93.82972222222222,0,0
2016,701100000,0,0,0,0,0,0,0,0,59.57069444444444,197.59652777777777,71.57652777777778,0,0
2016,701108000,0,0,0,0,0,0,0,0,137.08041666666668,134.84166666666667,32.41125,0,0
